timestamp,temperature,humidity,pressure
1712600246154,33.02,18.79,1002.2
1712600248163,33.02,21.44,1002.19
1712600250169,33.02,21.61,1002.16
1712600252192,33.03,19.54,1002.22
1712600254198,33.04,19.28,1002.21
1712600256214,33.06,19.87,1002.24
1712600258238,33.06,20.16,1002.23
1712600260268,33.07,17.93,1002.17
1712600262273,33.08,16.67,1002.21
1712600264278,33.11,17.09,1002.14
1712600266298,33.12,16.74,1002.12
1712600268304,33.11,18.02,1002.23
1712600270318,33.11,18.25,1002.23
1712600272331,33.09,18.11,1002.16
1712600274334,33.08,18.79,1002.18
1712600276345,33.08,19.21,1002.2
1712600278364,33.08,18.99,1002.18
1712600280378,33.08,19.01,1002.15
1712600282404,33.08,18.75,1002.11
1712600284430,33.12,18.35,1002.23
1712600286440,33.09,18.86,1002.2
1712600288456,33.09,18.12,1002.28
1712600290484,33.09,18.12,1002.19
1712600292496,33.12,17.71,1002.22
1712600294005,33.12,16.87,1002.2
1712600296017,33.13,16.71,1002.25
1712600298039,33.12,15.99,1002.18
1712600300047,33.13,16.44,1002.2
1712600302056,33.13,16.01,1002.19
1712600304074,33.14,15.58,1002.12
1712600306088,33.14,17.09,1002.08
1712600308096,33.09,17.72,1002.18
1712600310118,33.09,17.95,1002.19
1712600312140,33.09,17.36,1002.18
1712600314152,33.07,17.88,1002.21
1712600316163,33.02,17.47,1002.16
1712600318181,33,17.1,1002.18
1712600320199,33,20.1,1002.25
1712600322214,33,24.51,1002.23
1712600324234,33.01,21.03,1002.27
1712600326248,33.02,19.18,1002.27
1712600328258,33.03,18.49,1002.16
1712600330275,33.03,17.79,1002.2
1712600332289,33.04,16.58,1002.15
1712600334307,33.04,16,1002.14
1712600336324,33.05,15.47,1002.16
1712600338336,33.04,15.64,1002.19
1712600340353,33.05,15.99,1002.12
1712600342362,33.04,16.74,1002.15
1712600344375,33.03,16.92,1002.17
1712600346392,33.03,17.22,1002.15
1712600348401,33.03,17.47,1002.14
1712600350408,33.04,18.22,1002.13
1712600352418,33.05,20,1002.16
1712600354429,33.07,19.52,1002.18
1712600356434,33.07,24.53,1002.21
1712600358449,33.07,21.17,1002.21
1712600360456,33.08,18.16,1002.13
1712600362484,33.08,16.87,1002.14
1712600366007,33.09,17.41,1002.2
1712600368028,33.11,16.16,1002.16
1712600370046,33.12,15.77,1002.14
1712600372059,33.11,17.04,1002.13
1712600374094,33.12,17.25,1002.14
1712600376105,33.13,18.25,1002.15
1712600378122,33.08,22.05,1002.22
1712600380141,33.04,17.89,1002.17
1712600382149,33.04,16.38,1002.17
1712600384159,33.02,16.57,1002.14
1712600386170,33.01,15.84,1002.19
1712600388185,33,17.73,1002.2
1712600390208,32.97,19.96,1002.21
1712600392217,32.98,18.44,1002.23
1712600394233,32.96,18.19,1002.22
1712600396242,32.93,19.28,1002.2
1712600398251,32.94,19.41,1002.18
1712600400260,32.93,17.5,1002.19
1712600402297,32.93,17.37,1002.2
1712600404307,32.91,18.56,1002.15
1712600406321,32.92,17.99,1002.19
1712600408333,32.89,18.83,1002.23
1712600410346,32.9,19.16,1002.22
1712600412349,32.9,19.73,1002.16
1712600414357,32.89,20.05,1002.23
1712600416368,32.88,19.44,1002.21
1712600418373,32.84,17.89,1002.21
1712600420387,32.83,16.77,1002.12
1712600422400,32.79,17.45,1002.15
1712600424421,32.81,17.75,1002.15
1712600426438,32.82,18.95,1002.16
1712600428453,32.83,18.74,1002.22
1712600430470,32.83,23.2,1002.26
1712600432474,32.83,21.74,1002.16
1712600434486,32.81,18.87,1002.19
1712600436002,32.83,17.44,1002.14
1712600438033,32.82,16.8,1002.21
1712600440048,32.83,16.15,1002.18
1712600442065,32.81,15.58,1002.14
1712600444076,32.78,14.89,1002.14
1712600446082,32.75,14.87,1002.15
1712600448102,32.72,15.39,1002.14
1712600450126,32.73,16.61,1002.17
1712600452137,32.73,17.62,1002.19
1712600454164,32.73,18.83,1002.16
1712600456170,32.73,19.34,1002.15
1712600458179,32.73,18.89,1002.13
1712600460205,32.73,18.76,1002.18
1712600462211,32.75,19.63,1002.21
1712600464227,32.76,19.68,1002.19
1712600466239,32.75,19.8,1002.22
1712600468246,32.74,20.16,1002.14
1712600470253,32.75,19.98,1002.16
1712600472266,32.75,19.15,1002.24
1712600474273,32.75,19.77,1002.21
1712600476280,32.74,18.98,1002.16
1712600478288,32.73,18.38,1002.15
1712600480307,32.74,17.64,1002.19
1712600482318,32.73,17.64,1002.21
1712600484349,32.73,17.8,1002.17
1712600486370,32.71,18,1002.12
1712600488379,32.7,17.67,1002.16
1712600490398,32.7,17.61,1002.16
1712600492402,32.7,17.23,1002.19
1712600494412,32.7,17.12,1002.23
1712600496437,32.69,16.96,1002.22
1712600498459,32.68,17.37,1002.15
1712600500480,32.7,17.17,1002.17
1712600502491,32.69,17.27,1002.1
1712600506020,32.68,17.77,1002.12
1712600508028,32.67,17.92,1002.14
1712600510039,32.66,17.39,1002.12
1712600512055,32.63,17.08,1002.16
1712600514068,32.63,18.18,1002.12
1712600516085,32.64,18.05,1002.16
1712600518103,32.64,18.53,1002.12
1712600520127,32.62,19.78,1002.12
1712600522137,32.63,20.59,1002.09
1712600524143,32.62,20.15,1002.18
1712600526171,32.62,20.21,1002.12
1712600528183,32.61,19.81,1002.13
1712600530222,32.58,19.57,1002.1
1712600532233,32.56,18.38,1002.09
1712600534246,32.53,17.02,1002.17
1712600536251,32.48,16.75,1002.13
1712600538273,32.46,16.76,1002.14
1712600540296,32.45,17.17,1002.14
1712600542346,32.44,16.75,1002.09
1712600544352,32.44,17.77,1002.12
1712600546361,32.44,18.8,1002.1
1712600548379,32.45,18.1,1002.13
1712600550410,32.46,18.54,1002.15
1712600552433,32.45,20.08,1002.17
1712600554453,32.45,19.59,1002.1
1712600556475,32.43,18.34,1002.16
1712600558490,32.43,17.71,1002.12
1712600560010,32.42,17.24,1002.12
1712600562022,32.44,18.56,1002.15
1712600564043,32.43,20.82,1002.18
1712600566055,32.43,26.26,1002.23
1712600568063,32.44,24.12,1002.26
1712600570078,32.43,25.07,1002.25
1712600572102,32.44,23.57,1002.27
1712600574123,32.43,21.18,1002.22
1712600576152,32.46,20.78,1002.24
1712600578176,32.45,22.4,1002.23
1712600580197,32.44,22.56,1002.21
1712600582221,32.46,22.47,1002.18
1712600584243,32.48,22.44,1002.22
1712600586255,32.46,24.24,1002.25
1712600588264,32.48,26.04,1002.3
1712600590274,32.47,26.68,1002.28
1712600592291,32.48,26.67,1002.31
1712600594306,32.45,25.19,1002.2
1712600596316,32.46,23.59,1002.22
1712600598321,32.45,22.04,1002.25
1712600600337,32.43,19.38,1002.2
1712600602352,32.37,17.87,1002.15
1712600604382,32.33,17.48,1002.1
1712600606391,32.31,17.38,1002.16
1712600608420,32.3,17.16,1002.14
1712600610432,32.3,16.85,1002.1
1712600612440,32.29,18.31,1002.08
1712600614446,32.28,19.19,1002.11
1712600616467,32.25,18.67,1002.13
1712600618494,32.24,17.86,1002.16
1712600620014,32.24,17.74,1002.17
1712600622023,32.24,17.39,1002.14
1712600624027,32.23,17.2,1002.14
1712600626041,32.26,16.96,1002.16
1712600628056,32.2,19.14,1002.17
1712600630072,32.19,18.61,1002.16
1712600632084,32.14,18.17,1002.17
1712600634107,32.11,18,1002.16
1712600636113,32.11,17.6,1002.18
1712600638145,32.07,17.93,1002.14
1712600640158,32.04,18.42,1002.19
1712600642172,32.07,18.67,1002.16
1712600644194,32.05,18.11,1002.16
1712600646214,32.07,17.81,1002.21
1712600648226,32.07,17.79,1002.17
1712600650238,32.1,18.89,1002.23
1712600652251,32.08,22.8,1002.21
1712600654266,32.1,21.75,1002.26
1712600656273,32.07,19.93,1002.21
1712600658290,32.07,18.86,1002.13
1712600660299,32.04,18.46,1002.17
1712600662311,32.01,17.74,1002.15
1712600664328,32,17.32,1002.19
1712600666340,31.99,17.32,1002.18
1712600668362,31.99,18.38,1002.16
1712600670381,32,20.5,1002.17
1712600672396,31.97,23.3,1002.26
1712600674419,31.97,22.63,1002.16
1712600676430,31.97,20.21,1002.19
1712600678461,31.96,19.31,1002.18
1712600680480,31.96,19.22,1002.22
1712600682493,31.96,20.53,1002.17
1712600684001,31.92,19.47,1002.14
1712600686012,31.88,18.67,1002.2
1712600688024,31.82,17.82,1002.19
1712600690036,31.81,17.59,1002.16
1712600692052,31.75,17.62,1002.16
1712600694064,31.73,17.96,1002.21
1712600696075,31.71,18,1002.15
1712600698103,31.71,17.84,1002.12
1712600700108,31.69,17.61,1002.13
1712600702127,31.7,17.61,1002.14
1712600704158,31.68,17.88,1002.17
1712600706180,31.69,18.15,1002.13
1712600708195,31.7,17.93,1002.22
1712600710215,31.66,18,1002.14
1712600712221,31.66,17.92,1002.15
1712600714234,31.66,18.43,1002.17
1712600716239,31.64,18.66,1002.21
1712600718257,31.63,18.53,1002.16
1712600720276,31.61,18.48,1002.2
1712600722283,31.61,18.93,1002.23
1712600724305,31.6,19.34,1002.18
1712600726340,31.59,21.4,1002.26
1712600728350,31.59,22.59,1002.29
1712600730358,31.57,21.82,1002.27
1712600732362,31.55,20.92,1002.3
1712600734368,31.53,19.51,1002.23
1712600736376,31.52,19.2,1002.21
1712600738418,31.54,19.61,1002.28
1712600740427,31.56,21.07,1002.26
1712600742433,31.55,21.75,1002.32
1712600744437,31.55,25.81,1002.3
1712600746444,31.55,25.35,1002.33
1712600748453,31.54,22.48,1002.3
1712600750483,31.54,21.83,1002.28
1712600752499,31.56,21.18,1002.26
1712600754005,31.55,20.28,1002.22
1712600756011,31.55,19.72,1002.25
1712600758027,31.53,19.43,1002.3
1712600760047,31.51,18.92,1002.24
1712600762062,31.45,18.88,1002.29
1712600764070,31.44,18.73,1002.2
1712600766087,31.4,18.28,1002.26
1712600768097,31.41,18.41,1002.26
1712600770119,31.4,18.5,1002.26
1712600772130,31.4,18.85,1002.2
1712600774139,31.39,19.08,1002.22
1712600776149,31.38,19.72,1002.23
1712600778169,31.37,19.14,1002.24
1712600780186,31.39,18.7,1002.24
1712600782192,31.4,18.73,1002.27
1712600784214,31.41,19.54,1002.23
1712600786236,31.38,19.97,1002.28
1712600788244,31.38,19.7,1002.3
1712600790251,31.37,19.58,1002.29
1712600792257,31.36,19.98,1002.23
1712600794273,31.34,19.38,1002.24
1712600796304,31.35,19.31,1002.29
1712600798318,31.36,19.62,1002.29
1712600800338,31.34,19.59,1002.3
1712600802343,31.33,20.23,1002.28
1712600804350,31.34,19.72,1002.26
1712600806357,31.31,18.97,1002.23
1712600808379,31.29,18.81,1002.25
1712600810384,31.27,19.87,1002.29
1712600812393,31.26,19.13,1002.24
1712600814403,31.27,18.56,1002.22
1712600816422,31.25,20.95,1002.22
1712600818433,31.2,19.53,1002.24
1712600820443,31.18,18.92,1002.25
1712600822452,31.18,18.86,1002.25
1712600824462,31.18,18.7,1002.25
1712600826468,31.16,18.51,1002.26
1712600828478,31.18,18.58,1002.28
1712600830495,31.2,20.79,1002.32
1712600832009,31.19,21.98,1002.3
1712600834029,31.19,20.9,1002.3
1712600836038,31.16,20.5,1002.29
1712600838046,31.15,20.11,1002.27
1712600840056,31.11,19.76,1002.28
1712600842064,31.12,19.92,1002.3
1712600844082,31.11,19.47,1002.21
1712600846102,31.1,19.91,1002.25
1712600848114,31.1,19.71,1002.31
1712600850122,31.1,19.6,1002.33
1712600852144,31.1,19.8,1002.3
1712600854175,31.08,19.93,1002.31
1712600856187,31.08,20.16,1002.23
1712600858202,31.1,20.4,1002.28
1712600860209,31.1,21.24,1002.28
1712600862217,31.08,21.15,1002.3
1712600864228,31.09,20.41,1002.31
1712600866237,31.07,19.67,1002.3
1712600868241,31.04,19.41,1002.27
1712600870268,31.04,19.29,1002.31
1712600872312,30.99,19.17,1002.26
1712600874325,30.96,18.96,1002.26
1712600876342,30.95,18.96,1002.28
1712600878364,30.95,18.96,1002.31
1712600880377,30.95,19.15,1002.29
1712600882384,30.95,19.48,1002.3
1712600884392,30.92,19.64,1002.25
1712600886398,30.93,19.94,1002.28
1712600888418,30.94,19.9,1002.28
1712600890437,30.91,19.48,1002.3
1712600892456,30.94,19.47,1002.27
1712600894471,30.92,19.1,1002.3
1712600896483,30.91,18.67,1002.27
1712600898491,30.91,18.87,1002.35
1712600900004,30.9,18.59,1002.31
1712600902021,30.9,18.39,1002.29
1712600904034,30.91,18.57,1002.25
1712600906042,30.91,18.67,1002.31
1712600908062,30.9,18.79,1002.3
1712600910070,30.89,19.02,1002.26
1712600912075,30.89,19.24,1002.31
1712600914087,30.89,18.79,1002.32
1712600916100,30.9,18.58,1002.3
1712600918118,30.92,19.09,1002.34
1712600920155,30.92,20.3,1002.34
1712600922168,30.92,19.76,1002.3
1712600924178,30.93,19.92,1002.32
1712600926187,30.94,20.79,1002.34
1712600928195,30.94,21.36,1002.25
1712600930213,30.95,22.3,1002.31
1712600932222,30.96,21.81,1002.33
1712600934230,30.96,20.76,1002.33
1712600936242,30.96,20.11,1002.33
1712600938266,30.96,19.28,1002.29
1712600940284,30.95,18.57,1002.26
1712600942296,30.93,18.5,1002.32
1712600944317,30.93,18.35,1002.29
1712600946330,30.93,18.19,1002.23
1712600948335,30.94,18.06,1002.24
1712600950342,30.93,18.17,1002.28
1712600952387,30.92,18.76,1002.28
1712600954404,30.92,18.86,1002.31
1712600956411,30.93,19.66,1002.33
1712600958416,30.93,19.58,1002.28
1712600960436,30.94,20.08,1002.31
1712600962446,30.93,20.62,1002.28
1712600964460,30.95,20.49,1002.3
1712600966469,30.96,19.7,1002.28
1712600968489,30.97,19.47,1002.34
1712600972007,30.99,19.77,1002.3
1712600974016,31.01,20.33,1002.35
1712600976036,31.01,19.96,1002.29
1712600978048,31.02,18.95,1002.25
1712600980066,31.04,18.78,1002.3
1712600982088,31.02,19.97,1002.32
1712600984095,31.02,22.08,1002.32
1712600986114,31.06,21.11,1002.36
1712600988121,31.06,24.53,1002.43
1712600990127,31.06,27.42,1002.44
1712600992138,31.07,27.7,1002.44
1712600994151,31.06,24.47,1002.38
1712600996173,31.04,22.28,1002.33
1712600998186,31.04,20.87,1002.31
1712601000192,31.01,20.51,1002.31
1712601002221,31.01,19.76,1002.28
1712601004245,31,19.34,1002.31
1712601006255,30.99,19.53,1002.3
1712601008265,30.99,19.6,1002.28
1712601010292,30.99,19.79,1002.29
1712601012303,31,20.02,1002.29
1712601014318,30.98,20.06,1002.31
1712601016328,30.98,19.57,1002.28
1712601018337,30.97,19.43,1002.27
1712601020366,30.95,19.09,1002.25
1712601022392,30.96,19.31,1002.31
1712601024407,30.96,18.95,1002.33
1712601026414,30.96,18.74,1002.32
1712601028419,30.95,18.64,1002.28
1712601030433,30.97,19,1002.25
1712601040018,30.94,18.51,1002.28
1712601042029,30.93,17.98,1002.28
1712601044048,30.93,17.9,1002.28
1712601046065,30.95,17.79,1002.26
1712601048071,30.94,17.28,1002.22
1712601050084,30.94,17.38,1002.29
1712601052093,30.93,19.05,1002.26
1712601054105,30.93,19.58,1002.28
1712601056118,30.93,19.22,1002.24
1712601058130,30.92,18.22,1002.25
1712601060136,30.91,17.75,1002.22
1712601062144,30.89,17.77,1002.24
1712601064152,30.87,17.69,1002.24
1712601066170,30.85,17.78,1002.28
1712601068178,30.83,17.96,1002.29
1712601070196,30.8,17.56,1002.24
1712601072208,30.78,17.93,1002.26
1712601074224,30.76,18.43,1002.25
1712601076238,30.76,18.63,1002.22
1712601078243,30.74,18.69,1002.23
1712601080249,30.72,18.44,1002.29
1712601082286,30.71,19.02,1002.25
1712601084305,30.71,18.97,1002.22
1712601086325,30.7,19.11,1002.23
1712601088333,30.68,19.44,1002.23
1712601090342,30.69,18.84,1002.26
1712601092368,30.68,18.48,1002.3
1712601094371,30.68,18.69,1002.21
1712601096393,30.66,18.78,1002.24
1712601098429,30.66,18.22,1002.22
1712601100447,30.64,17.41,1002.28
1712601102468,30.65,17.22,1002.18
1712601104484,30.63,17.65,1002.21
1712601106497,30.62,18.05,1002.22
1712601108000,30.62,18.27,1002.2
1712601110009,30.6,18.72,1002.28
1712601112021,30.6,18.9,1002.24
1712601116045,30.57,18.35,1002.24
1712601118050,30.56,18.3,1002.29
1712601126111,30.53,18.68,1002.21
1712601128131,30.54,18.23,1002.24
1712601130149,30.53,18.52,1002.16
1712601132163,30.52,18.81,1002.21
1712601134181,30.54,18.64,1002.21
1712601136202,30.52,18.67,1002.25
1712601138221,30.51,18.41,1002.23
1712601140226,30.51,18.76,1002.22
1712601142232,30.49,19.28,1002.19
1712601144237,30.5,19.31,1002.22
1712601146247,30.49,19.01,1002.2
1712601148263,30.48,18.7,1002.16
1712601150269,30.49,18.53,1002.21
1712601152290,30.49,18.51,1002.26
1712601154300,30.49,18.68,1002.19
1712601156336,30.49,19.04,1002.21
1712601158361,30.49,19.41,1002.2
1712601160379,30.49,19.86,1002.23
1712601162409,30.5,20.22,1002.22
1712601164428,30.47,20.76,1002.29
1712601166453,30.48,20.52,1002.21
1712601168464,30.47,20.31,1002.23
1712601170486,30.5,20.41,1002.22
1712601172000,30.51,20.37,1002.25
1712601174022,30.52,19.97,1002.25
1712601176041,30.51,20.46,1002.22
1712601178057,30.51,20.71,1002.22
1712601180085,30.5,20.42,1002.22
1712601182091,30.52,20.22,1002.2
1712601184103,30.53,20.39,1002.21
1712601186110,30.53,20.3,1002.19
1712601188114,30.55,20.41,1002.22
1712601190122,30.53,21.47,1002.28
1712601192133,30.51,21.33,1002.23
1712601194140,30.51,21.08,1002.27
1712601196150,30.48,20.79,1002.2
1712601198168,30.46,20.54,1002.23
1712601200177,30.45,19.99,1002.25
1712601202186,30.41,19.92,1002.18
1712601204200,30.41,20.25,1002.2
1712601206213,30.4,20.57,1002.25
1712601208220,30.38,20.39,1002.17
1712601210242,30.37,20.43,1002.15
1712601212258,30.36,20.59,1002.2
1712601214266,30.36,20.08,1002.25
1712601216277,30.36,20.21,1002.17
1712601218304,30.36,20.05,1002.14
1712601220327,30.37,19.7,1002.15
1712601222340,30.38,19.72,1002.17
1712601224365,30.38,19.87,1002.2
1712601226378,30.39,20.29,1002.14
1712601228389,30.4,21.24,1002.2
1712601230396,30.4,21.95,1002.22
1712601232405,30.42,22.53,1002.22
1712601234421,30.42,23.15,1002.21
1712601236440,30.41,22.82,1002.19
1712601238468,30.4,22.59,1002.18
1712601240475,30.41,22.54,1002.21
1712601242482,30.38,21.8,1002.17
1712601244002,30.38,21.4,1002.18
1712601246018,30.36,21.21,1002.2
1712601248038,30.37,21.07,1002.18
1712601250052,30.37,21.21,1002.15
1712601252063,30.37,22.1,1002.23
1712601254080,30.34,22.09,1002.23
1712601256090,30.35,21.85,1002.15
1712601258098,30.36,21.66,1002.23
1712601260124,30.36,24.65,1002.19
1712601262131,30.36,26.28,1002.26
1712601264146,30.36,25.84,1002.23
1712601266154,30.38,25.9,1002.2
1712601268164,30.39,26.1,1002.21
1712601270191,30.4,23.77,1002.17
1712601272202,30.4,22.44,1002.16
1712601274209,30.4,21.84,1002.15
1712601276228,30.4,21.42,1002.19
1712601278244,30.39,21.21,1002.18
1712601280281,30.39,21.11,1002.15
1712601282298,30.38,20.87,1002.15
1712601284318,30.38,20.79,1002.14
1712601286324,30.37,20.55,1002.17
1712601288335,30.37,20.13,1002.15
1712601290340,30.38,20,1002.14
1712601292364,30.39,19.91,1002.1
1712601294393,30.38,19.95,1002.1
1712601296404,30.39,20.32,1002.13
1712601298420,30.4,20.72,1002.15
1712601300425,30.4,21.34,1002.17
1712601302431,30.39,21.56,1002.09
1712601304436,30.41,21.95,1002.13
1712601306441,30.41,25.84,1002.17
1712601308446,30.42,26.03,1002.15
1712601310452,30.42,25.57,1002.19
1712601312467,30.44,24.54,1002.15
1712601314483,30.41,23.35,1002.17
1712601318021,30.38,21.88,1002.17
1712601320044,30.38,21.18,1002.13
1712601322054,30.37,20.73,1002.12
1712601324062,30.38,20.57,1002.17
1712601326068,30.37,20.56,1002.1
1712601328078,30.38,20.41,1002.11
1712601330082,30.38,20.47,1002.11
1712601332098,30.38,20.9,1002.13
1712601334112,30.38,21.28,1002.13
1712601336136,30.35,21.28,1002.13
1712601338152,30.33,21.08,1002.21
1712601340174,30.32,21.01,1002.12
1712601342180,30.28,20.76,1002.15
1712601344192,30.3,20.23,1002.13
1712601346204,30.3,20.3,1002.14
1712601348229,30.27,20.69,1002.15
1712601350245,30.3,20.64,1002.15
1712601352250,30.28,21.28,1002.15
1712601354264,30.3,21.57,1002.15
1712601356275,30.27,22.24,1002.1
1712601358282,30.26,21.97,1002.17
1712601360305,30.23,21.95,1002.11
1712601362313,30.22,21.45,1002.12
1712601364322,30.21,21.64,1002.07
1712601366332,30.2,21.57,1002.13
1712601368359,30.18,21.37,1002.11
1712601370384,30.16,21.14,1002.14
1712601372398,30.11,20.39,1002.13
1712601374402,30.07,19.82,1002.16
1712601376418,30.05,19.73,1002.08
1712601378432,30.02,20.1,1002.1
1712601380440,30,19.92,1002.11
1712601382451,29.97,19.67,1002.1
1712601384459,29.96,19.67,1002.12
1712601386480,29.94,19.68,1002.07
1712601388498,29.92,19.68,1002.11
1712601390004,29.91,19.41,1002.08
1712601392026,29.88,19.14,1002.09
1712601394052,29.88,19.45,1002.06
1712601396084,29.85,19.99,1002.09
1712601398119,29.83,19.86,1002.08
1712601400135,29.86,19.99,1002.08
1712601402144,29.79,19.88,1002.08
1712601404150,29.79,19.7,1002.08
1712601406163,29.79,19.57,1002.12
1712601408176,29.79,20.01,1002.06
1712601410195,29.79,20.05,1002.08
1712601412204,29.78,20.19,1002.13
1712601414210,29.8,20.6,1002.13
1712601416217,29.75,20.43,1002.11
1712601418231,29.72,19.86,1002.09
1712601420240,29.7,19.7,1002.13
1712601422258,29.7,19.67,1002.12
1712601424276,29.68,19.7,1002.09
1712601426290,29.67,20.17,1002.1
1712601428302,29.7,20.41,1002.12
1712601430313,29.7,20.79,1002.08
1712601432318,29.71,20.86,1002.08
1712601434323,29.7,20.76,1002.07
1712601436338,29.7,20.91,1002.12
1712601438346,29.65,21.06,1002.14
1712601440359,29.63,20.25,1002.13
1712601442365,29.59,19.86,1002.08
1712601444371,29.56,19.28,1002.09
1712601446384,29.51,18.84,1002.11
1712601448399,29.48,18.59,1002.04
1712601450412,29.48,18.83,1002.09
1712601452420,29.49,19.15,1002.1
1712601454439,29.44,19.02,1002.08
1712601456454,29.36,18.72,1002.02
1712601458486,29.35,18.53,1002.1
1712601460494,29.33,18.6,1002.12
1712601462001,29.31,18.58,1002.13
1712601464005,29.3,18.78,1002.09
1712601466017,29.31,19.22,1002.1
1712601468025,29.31,19.76,1002.08
1712601470037,29.32,19.83,1002.06
1712601472055,29.32,19.98,1002.05
1712601474063,29.33,19.89,1002.08
1712601476069,29.33,19.75,1002.12
1712601478078,29.32,21.62,1002.13
1712601480106,29.34,23.3,1002.1
1712601482113,29.32,22.4,1002.09
1712601484368,29.33,21.27,1002.12
1712601486384,29.33,21.05,1002.16
1712601488410,29.31,20.87,1002.16
1712601490427,29.3,20.83,1002.12
1712601492439,29.3,20.45,1002.1
1712601494443,29.3,20.2,1002.07
1712601496446,29.31,20.3,1002.1
1712601498459,29.31,20.45,1002.07
1712601500470,29.29,20.57,1002.11
1712601502486,29.27,20.07,1002.08
1712601504495,29.24,19.51,1002.13
1712601506498,29.26,19.51,1002.1
1712601508002,29.23,19.76,1002.06
1712601510007,29.22,20.04,1002.08
1712601512014,29.21,20.02,1002.11
1712601514036,29.22,19.9,1002.12
1712601516056,29.22,19.98,1002.08
1712601518082,29.22,20.03,1002.07
1712601520095,29.23,20.18,1002.07
1712601522103,29.22,21.21,1002.12
1712601524122,29.19,21.46,1002.13
1712601526146,29.17,21.12,1002.15
1712601528175,29.15,21.6,1002.11
1712601530182,29.12,21.05,1002.16
1712601532189,29.07,20.49,1002.15
1712601534204,29.01,20.08,1002.14
1712601536223,28.97,19.78,1002.17
1712601538228,28.94,19.66,1002.14
1712601540234,28.93,19.75,1002.14
1712601542249,28.9,19.64,1002.12
1712601544263,28.91,19.67,1002.11
1712601546269,28.9,19.76,1002.14
1712601548298,28.89,19.78,1002.09
1712601550307,28.87,19.16,1002.09
1712601552317,28.84,19.12,1002.05
1712601554333,28.85,19.1,1002.06
1712601556350,28.8,18.89,1002.05
1712601558359,28.8,19.04,1002.1
1712601560371,28.78,19.28,1002.06
1712601562375,28.74,19.34,1002.14
1712601564395,28.74,19.44,1002.13
1712601566414,28.74,19.45,1002.09
1712601568420,28.74,19.92,1002.11
1712601570427,28.71,19.76,1002.1
1712601572436,28.68,19.38,1002.12
1712601574445,28.68,19.42,1002.11
1712601576465,28.68,20.37,1002.08
1712601578484,28.69,21.47,1002.09
1712601582014,28.68,23.15,1002.14
1712601584019,28.65,22.64,1002.18
1712601586038,28.68,21.92,1002.19
1712601588046,28.67,21.92,1002.14
1712601590061,28.68,21.59,1002.12
1712601592066,28.68,21.88,1002.14
1712601594081,28.67,21.82,1002.13
1712601596089,28.67,21.18,1002.12
1712601598116,28.65,20.89,1002.1
1712601600135,28.65,20.86,1002.15
1712601602161,28.65,20.88,1002.14
1712601604177,28.67,21.32,1002.11
1712601606185,28.64,21.12,1002.15
1712601608192,28.62,20.58,1002.14
1712601610200,28.65,20.41,1002.08
1712601612208,28.64,20.53,1002.08
1712601614226,28.65,20.55,1002.1
1712601616232,28.64,21.24,1002.12
1712601618246,28.61,21.86,1002.15
1712601620251,28.63,21.61,1002.1
1712601622265,28.65,21.73,1002.12
1712601624270,28.62,21.69,1002.14
1712601626284,28.64,21.15,1002.12
1712601628290,28.64,20.73,1002.15
1712601630296,28.65,20.69,1002.08
1712601632304,28.67,20.79,1002.09
1712601634321,28.64,20.94,1002.06
1712601636356,28.62,21.23,1002.09
1712601638382,28.6,21.21,1002.11
1712601640394,28.61,21.18,1002.18
1712601642401,28.6,21.35,1002.12
1712601644409,28.59,21.49,1002.15
1712601646436,28.6,21.65,1002.14
1712601648448,28.6,21.89,1002.14
1712601650456,28.6,21.95,1002.15
1712601652466,28.59,21.82,1002.14
1712601654475,28.61,21.87,1002.13
1712601658004,28.58,21.83,1002.12
1712601660009,28.56,22.19,1002.12
1712601662028,28.56,22.15,1002.11
1712601664037,28.56,22.14,1002.12
1712601666045,28.52,20.95,1002.1
1712601668058,28.5,20.23,1002.08
1712601670067,28.48,20,1002.14
1712601672076,28.45,19.76,1002.12
1712601674085,28.43,19.43,1002.13
1712601676098,28.4,19.34,1002.07
1712601678124,28.38,19.32,1002.02
1712601680133,28.35,19.25,1002.08
1712601682148,28.31,19.39,1002.06
1712601684154,28.32,19.6,1002.09
1712601686183,28.31,19.96,1002.1
1712601688220,28.31,20.36,1002.11
1712601690227,28.29,20.01,1002.11
1712601692250,28.28,19.35,1002.13
1712601694263,28.25,19.07,1002.07
1712601696300,28.25,18.92,1002.11
1712601698332,28.24,19.28,1002.15
1712601700355,28.24,19.71,1002.1
1712601702359,28.21,20.11,1002.17
1712601704371,28.2,20.53,1002.14
1712601706379,28.2,20.76,1002.13
1712601708387,28.19,20.88,1002.17
1712601710397,28.2,21.08,1002.15
1712601712410,28.19,21.15,1002.16
1712601714419,28.16,20.57,1002.11
1712601716441,28.14,20.19,1002.1
1712601718451,28.14,19.92,1002.16
1712601720460,28.13,19.83,1002.18
1712601722467,28.13,19.74,1002.14
1712601724478,28.12,19.71,1002.14
1712601726489,28.13,19.73,1002.13
1712601728495,28.12,19.78,1002.14
1712601730002,28.13,19.8,1002.15
1712601732012,28.13,20.03,1002.18
1712601734024,28.14,20.02,1002.14
1712601736033,28.15,20.13,1002.18
1712601738041,28.17,20.15,1002.15
1712601740058,28.16,20.16,1002.17
1712601742070,28.17,20.3,1002.12
1712601744077,28.17,20.56,1002.11
1712601746100,28.17,20.87,1002.1
